Date,Open,High,Low,Close,Adj Close,Volume
2006-12-29,11.992857,12.2,11.908571,12.12,10.94665,269107300
2007-01-03,12.327143,12.368571000000001,11.7,11.971428999999999,10.812462,309579900
2007-01-04,12.007143,12.278571000000001,11.974286,12.237143,11.052453,211815100
2007-01-05,12.252857,12.314285,12.057143,12.15,10.973742999999999,208685400
2007-01-08,12.28,12.361428,12.182858,12.21,11.027935000000001,199276700
2007-01-09,12.35,13.282857,12.164286,13.224286,11.944028999999999,837324600
2007-01-10,13.535714000000002,13.971429,13.35,13.857142000000001,12.515617,738220000
2007-01-11,13.705714000000002,13.825714000000001,13.585714000000001,13.685715,12.360788000000001,360063200
2007-01-12,13.512857,13.58,13.318570999999999,13.517142999999999,12.208535000000001,328172600
2007-01-16,13.668571,13.892857999999999,13.635715,13.871428,12.52852,311019100
2007-01-17,13.937142999999999,13.942857,13.545714000000002,13.564285,12.251113,411565000
2007-01-18,13.157143,13.158570999999998,12.721428999999999,12.724286,11.492435,591151400
2007-01-19,12.661427999999999,12.807143,12.588572000000001,12.642858,11.41889,341118400
2007-01-22,12.734285,12.737143,12.235714,12.398571,11.198253999999999,363506500
2007-01-23,12.247143,12.501429,12.215714,12.242857,11.057614,301856100
2007-01-24,12.382857000000001,12.45,12.297143,12.385715,11.186641,231953400
2007-01-25,12.444285,12.642858,12.29,12.321428,11.128578,226493400
2007-01-26,12.444285,12.481428,12.141428999999999,12.197142999999999,11.016323,246718500
2007-01-29,12.328571,12.378572,12.218572,12.277142999999999,11.088579,225416100
2007-01-30,12.347142999999999,12.355714,12.178572,12.221428999999999,11.038260000000001,144492600
2007-01-31,12.122857000000002,12.285714,12.05,12.247143,11.061483,214017300
2007-02-01,12.318571,12.324286,12.105714,12.105714,10.933747,166085500
2007-02-02,12.017142999999999,12.178572,11.957142999999999,12.107142,10.935039999999999,155382500
2007-02-05,12.042857000000001,12.175714,11.991427999999999,11.991427999999999,10.830525,144713100
2007-02-06,12.064285,12.067142,11.837143,12.021428,10.857619,216098400
2007-02-07,12.068571,12.34,11.935715,12.307143,11.115674,266706300
2007-02-08,12.204286,12.358571000000001,12.201428,12.311428999999999,11.119544,169757700
2007-02-09,12.268572,12.314285,11.887143,11.895715,10.74408,215135200
2007-02-12,12.061428999999999,12.168571,11.947142999999999,12.125714,10.951813000000001,181017900
2007-02-13,12.165714,12.184286,12.042857000000001,12.1,10.928591,145246500
2007-02-14,12.09,12.234285,12.081429,12.185715,11.006003,126995400
2007-02-15,12.205714,12.231428,12.111428,12.172857,10.99439,90915300
2007-02-16,12.178572,12.201428,12.094286,12.118571000000001,10.94536,99967000
2007-02-20,12.092857,12.308572,12.022857,12.271428,11.083419000000001,154425600
2007-02-21,12.282857,12.784286,12.28,12.742857,11.509209,288828400
2007-02-22,12.971428999999999,12.972857000000001,12.647142,12.787142999999999,11.549208,209556200
2007-02-23,12.737143,12.905714,12.692857,12.724286,11.492435,129473400
2007-02-26,12.834286,12.857142,12.515715,12.644286,11.420178,153962200
2007-02-27,12.328571,12.44,11.915714,11.99,10.829236,286453300
2007-02-28,11.857142,12.228572,11.857142,12.087143,10.916977000000001,229868800
2007-03-01,12.004286,12.615714,11.964286,12.437142999999999,11.233089999999999,353882200
2007-03-02,12.395715,12.505714,12.172857,12.201428,11.020194,215000100
2007-03-05,12.27,12.664286,12.251429,12.331429,11.137611,209724900
2007-03-06,12.542857000000001,12.615714,12.485714,12.598572,11.378891000000001,180796700
2007-03-07,12.578571,12.71,12.492857,12.531428,11.318247,156571100
2007-03-08,12.655714,12.674286,12.494286,12.571428,11.354376,127752800
2007-03-09,12.685715,12.692857,12.485714,12.567142,11.350503999999999,112959000
2007-03-12,12.581429,12.855714,12.57,12.838572000000001,11.595655,182352100
2007-03-13,12.772857,12.942857,12.628572,12.628572,11.405986,216972700
2007-03-14,12.657143,12.857142,12.56,12.857142,11.612428999999999,199146500
2007-03-15,12.851429,12.908571,12.758572000000001,12.795714,11.556947000000001,139874700
2007-03-16,12.791428999999999,12.855714,12.76,12.798572,11.559527000000001,142926000
2007-03-19,12.891428999999999,13.078571,12.798572,13.018572,11.758229,178240300
2007-03-20,13.05,13.12,13.008572000000001,13.068571,11.80339,122229100
2007-03-21,13.141429,13.428572,13.092857,13.41,12.111763,171724000
2007-03-22,13.39,13.48,13.285714000000002,13.422857,12.123375999999999,140373100
2007-03-23,13.335714000000001,13.438571,13.328570999999998,13.36,12.066603,112721000
2007-03-26,13.427143,13.7,13.328570999999998,13.692857,12.367237,216246800
2007-03-27,13.672857,13.832857,13.571428,13.637143,12.316917,233013200
2007-03-28,13.554286,13.628572,13.307143,13.32,12.030475,235584300
2007-03-29,13.455714000000002,13.455714000000002,13.175714000000001,13.392857999999999,12.09628,181430900
2007-03-30,13.468572,13.525714,13.25,13.272857,11.987895,150139500
2007-04-02,13.448571,13.464285999999998,13.288571,13.378572,12.083378,125498100
2007-04-03,13.448571,13.604285,13.394286,13.5,12.193049,145983600
2007-04-04,13.562857000000001,13.591429000000002,13.447142999999999,13.467143,12.163376,119196000
2007-04-05,13.445714,13.525714,13.36,13.525714,12.216275,88879000
2007-04-09,13.601429000000001,13.614285,13.291429,13.378572,12.083378,103335400
2007-04-10,13.381429,13.465714000000002,13.344285999999999,13.464285999999998,12.160796000000001,88116700
2007-04-11,13.414285999999999,13.421429000000002,13.19,13.227143,11.946608,137254600
2007-04-12,13.148570999999999,13.187142999999999,12.96,13.17,11.894998,164168900
2007-04-13,12.985714,13.057143,12.865714,12.891428999999999,11.643394,179985400
2007-04-16,12.938571000000001,13.071428,12.892858,13.061428999999999,11.79694,152258400
2007-04-17,13.142857999999999,13.185715,12.814285,12.907143,11.657589,187980100
2007-04-18,12.88,12.978572,12.8,12.914286,11.66404,116011000
2007-04-19,12.884286,13.035714,12.832857,12.895715,11.647267,106478400
2007-04-20,12.984285,13.025714,12.935715,12.995714,11.737586,130694900
2007-04-23,13.084286,13.4,13.06,13.358571,12.065314,195072500
2007-04-24,13.422857,13.77,13.042857000000001,13.32,12.030475,263813200
2007-04-25,13.461429,13.628572,13.4,13.621428,12.302728,296786000
2007-04-26,14.511429000000001,14.642857999999999,14.042857000000001,14.12,12.753029,434444500
2007-04-27,14.025714,14.278571,13.955714000000002,14.274285,12.892375999999999,174850900
2007-04-30,14.298572,14.428572,14.238570999999999,14.257143,12.876895,154127400
2007-05-01,14.227143,14.335714000000001,14.078570999999998,14.21,12.834315,133130900
2007-05-02,14.235714000000002,14.362857,14.21,14.341429000000002,12.953021000000001,126286300
2007-05-03,14.39,14.492857,14.287142999999999,14.342857,12.954309,144019400
2007-05-04,14.4,14.514285999999998,14.357142000000001,14.401428,13.007211,95496800
2007-05-07,14.44,14.907143,14.43,14.845715,13.408487,215389300
2007-05-08,14.781428,15.021428,14.774285,15.008572000000001,13.555573999999998,195999300
2007-05-09,14.987143,15.28,14.984285,15.268572,13.790403,179439400
2007-05-10,15.232857000000001,15.548572,15.131429,15.334285999999999,13.849757,299314400
2007-05-11,15.391429,15.59,15.254285999999999,15.534285999999998,14.030396,163424100
2007-05-14,15.66,15.714285999999998,15.464285999999998,15.622857000000002,14.110393,162986600
2007-05-15,15.652857000000001,15.742857,15.211429,15.36,13.872981,238628600
2007-05-16,15.504285999999999,15.547143,14.774285,15.334285999999999,13.849757,281691900
2007-05-17,15.307143,15.695714,15.307143,15.634286,14.120714999999999,183822800
2007-05-18,15.747143,15.805715,15.681429000000001,15.717143,14.19555,155336300
2007-05-21,15.758572000000001,16.064285,15.721429,15.997143,14.448444,159973100
2007-05-22,16.07,16.25,16.001429,16.219998999999998,14.649723000000002,143102400
2007-05-23,16.288572,16.428572,16.084286,16.127142000000003,14.565859,227843700
2007-05-24,16.115714999999998,16.351429,15.767142999999999,15.812857000000001,14.281996,221840500
2007-05-25,16.0,16.254285999999997,15.928572,16.231428,14.660047,158239900
2007-05-29,16.35,16.408571,16.098572,16.335714000000003,14.754237,161423500
2007-05-30,16.328571,16.982857,16.218571,16.967142000000003,15.324535000000001,369611200
2007-05-31,17.152857,17.452858,17.077143,17.312857,15.636779999999998,324266600
2007-06-01,17.299999,17.312857,16.898571,16.914285999999997,15.276795000000002,221315500
2007-06-04,16.947144,17.389999,16.842857000000002,17.332857,15.654845000000002,221668300
2007-06-05,17.344286,17.527143,17.214285,17.524286,15.827745000000002,230196400
2007-06-06,17.471428,17.721428,17.421429,17.662857000000002,15.952898000000001,278060300
2007-06-07,17.855715,18.23,17.598572,17.724285000000002,16.008381,478769900
2007-06-08,17.974285000000002,17.975714,17.469998999999998,17.784285999999998,16.062573999999998,310420600
2007-06-11,18.0,18.021429,17.077143,17.17,15.507753,468564600
2007-06-12,17.049999,17.387142,16.901428,17.197144,15.532268,356641600
2007-06-13,17.307142000000002,17.312857,16.485714,16.785715,15.160670999999999,430338300
2007-06-14,16.742857,17.064285,16.631428,16.964285,15.321954999999999,243316500
2007-06-15,17.231428,17.238571,17.122857999999997,17.214285,15.547753,202804700
2007-06-18,17.611429,17.882856,17.505714,17.870001000000002,16.139984,227651200
2007-06-19,17.812857,17.858572,17.558571,17.665714,15.955478,235756500
2007-06-20,17.695715,17.808571,17.357143,17.364286,15.683229,224378000
2007-06-21,17.385714,17.755714,17.245714000000003,17.700001,15.986445000000002,216761300
2007-06-22,17.692857999999998,17.778572,17.482857,17.571428,15.870320000000001,157969000
2007-06-25,17.741428,17.870001000000002,17.294285000000002,17.477142,15.785163,241350900
2007-06-26,17.711428,17.714285,16.959999,17.092857000000002,15.438082000000001,336251300
2007-06-27,17.23,17.434286,17.037144,17.412857000000002,15.727096,243674200
2007-06-28,17.48,17.498571,17.142857,17.222857,15.555492000000001,209535900
2007-06-29,17.424286,17.714285,17.298571,17.434286,15.746455,284460400
2007-07-02,17.292856,17.441429,17.042856,17.322857,15.645810999999998,248715600
2007-07-03,17.428572,18.200001,17.357143,18.167143,16.408360000000002,290620400
2007-07-05,18.4,18.995714000000003,18.384285000000002,18.964285,17.128334,363262900
2007-07-06,19.018572,19.048571,18.628571,18.9,17.070269,218673700
2007-07-09,18.911428,18.985714,18.454287,18.618572,16.81609,248955000
2007-07-10,18.411428,19.214285,18.401428,18.907142999999998,17.076723,313751900
2007-07-11,18.867144,19.1,18.758572,18.912857000000002,17.081885999999997,205443000
2007-07-12,19.121429,19.177143,18.912857000000002,19.152857,17.298647,176152200
2007-07-13,19.290001,19.692857999999998,19.217142000000003,19.675714000000003,17.770889,226901500
2007-07-16,19.77,19.997142999999998,19.642857,19.728571,17.81863,234028200
2007-07-17,19.757143,19.942857999999998,19.642857,19.844286,17.923141,177489900
2007-07-18,19.741428,19.777143,19.434286,19.731428,17.821210999999998,189214200
2007-07-19,20.042856,20.115714999999998,19.950001,20.0,18.063776,183222900
2007-07-20,20.235714,20.597143,20.0,20.535715,18.547632,291943400
2007-07-23,20.472857,20.745714000000003,20.132856,20.528572,18.541176,259122500
2007-07-24,19.84,20.142857,19.164285999999997,19.27,17.404449,448823200
2007-07-25,19.621429,19.765715,19.285715,19.608572,17.710248999999997,374045700
2007-07-26,20.844286,21.214285,19.565714,20.857143,18.83794,546657300
2007-07-27,20.884285000000002,21.274286,20.540001,20.549999,18.560532000000002,290274600
2007-07-30,20.618572,20.778572,19.938572,20.204287,18.248291000000002,276747100
2007-07-31,20.424286,20.497142999999998,18.788572,18.822857,17.000591,440598200
2007-08-01,19.091429,19.34,18.252857000000002,19.285715,17.418644,437539200
2007-08-02,19.521429,19.565714,19.164285999999997,19.498571,17.610899,213161200
2007-08-03,19.322857,19.421429,18.785715,18.835714000000003,17.012210999999997,169796900
2007-08-06,18.985714,19.324285999999997,18.328571,19.321428,17.450895000000003,231292600
2007-08-07,19.277143,19.605715,18.947144,19.290001,17.422518,237484100
2007-08-08,19.537144,19.551428,18.857143,19.144285,17.290913,202024200
2007-08-09,18.73,19.0,17.870001000000002,18.055714000000002,16.30772,281348900
2007-08-10,17.588572,18.25,17.185715,17.857143,16.128372,352687300
2007-08-13,18.331429,18.478571,18.071428,18.255714,16.488363,188227900
2007-08-14,18.327143,18.328571,17.672857,17.718571,16.003218,184751700
2007-08-15,17.534285999999998,17.837142999999998,17.092857000000002,17.128571,15.470334,248213000
2007-08-16,16.715714000000002,16.928572,15.945714,16.721428,15.102607999999998,466672500
2007-08-17,17.43,17.642857,17.117144,17.437143,15.749032000000001,298765600
2007-08-20,17.70857,17.785715,17.214285,17.459999,15.769678,200829300
2007-08-21,17.45857,18.422857,17.285715,18.224285000000002,16.459974,325761800
2007-08-22,18.745714000000003,18.964285,18.618572,18.93,17.097364000000002,265441400
2007-08-23,19.012857,19.048571,18.537144,18.724285000000002,16.911564000000002,216709500
2007-08-24,18.647142000000002,19.338572,18.544285000000002,19.328571,17.457352,227958500
2007-08-27,19.055714000000002,19.237143,18.871429,18.892857,17.06382,176859900
2007-08-28,18.712856,18.915714,18.09,18.117144,16.363203,294841400
2007-08-29,18.554285,19.168571,18.505714,19.154285,17.299934,291715200
2007-08-30,18.952858,19.75,18.9,19.464285,17.579929,358895600
2007-08-31,19.927143,19.950001,19.629998999999998,19.782857999999997,17.867659,219221800
2007-09-04,19.991428,20.818571,19.977142,20.594286,18.600529,329210700
2007-09-05,20.709999,20.834286,19.442857999999998,19.537144,17.645733,582055600
2007-09-06,19.365714999999998,19.652857,18.95857,19.287144,17.419931,475315400
2007-09-07,18.858572,18.9,18.571428,18.824285999999997,17.001886,357644000
2007-09-10,19.57,19.719998999999998,19.135714,19.530001000000002,17.639278,371959700
2007-09-11,19.700001,19.757143,19.107143,19.355715,17.481869,242971400
2007-09-12,19.427143,19.914285999999997,19.392857,19.549999,17.657349,255692500
2007-09-13,19.832857,19.857143,19.521429,19.6,17.702503,164040800
2007-09-14,19.51,19.854286,19.457144,19.83,17.910235999999998,151830000
2007-09-17,19.855715,20.084286,19.657142999999998,19.772858,17.858629,198342900
2007-09-18,19.865714999999998,20.407142999999998,19.690001000000002,20.131428,18.182479999999998,266022400
2007-09-19,20.431429,20.451429,19.914285999999997,20.110001,18.16313,256720100
2007-09-20,20.021429,20.255714,19.902857,20.044285000000002,18.103775,172960200
2007-09-21,20.162857000000002,20.664285999999997,20.044285000000002,20.592857000000002,18.599239,284720100
2007-09-24,20.961428,21.407142999999998,20.950001,21.182858,19.132123999999997,263040400
2007-09-25,20.977142,21.888571,20.974285000000002,21.882856,19.764351,298137700
2007-09-26,22.067142,22.142857,21.607143,21.824285999999997,19.711451999999998,243817000
2007-09-27,21.967142000000003,22.074285999999997,21.76,22.071428,19.934670999999998,164549700
2007-09-28,21.92,22.085714000000003,21.821428,21.924286,19.801773,153775300
2007-10-01,22.09,22.487143,21.847143,22.334286,20.172082999999997,209267100
2007-10-02,22.364286,22.655714,22.27,22.635714,20.444326,198017400
2007-10-03,22.540001,22.74,22.43,22.559998999999998,20.375938,173129600
2007-10-04,22.571428,22.582857,21.928572,22.32,20.15918,164239600
2007-10-05,22.624287,23.082857,22.528572,23.064285,20.831409,235867800
2007-10-08,23.355715,23.987143,23.281429,23.987143,21.664921,208982200
2007-10-09,24.314285,24.444285999999998,23.811428,23.98,21.658472,276071600
2007-10-10,23.935715,23.982857,23.657142999999998,23.827143,21.520411,166897500
2007-10-11,24.212856,24.554285,21.887142,23.175714000000003,20.932049,410998000
2007-10-12,23.287144,23.897142000000002,23.114286,23.892857,21.579763,247044000
2007-10-15,23.997142999999998,24.224285000000002,23.357143,23.854286,21.544928,269482500
2007-10-16,23.648571,24.311428,23.592857000000002,24.225714,21.880398,266957600
2007-10-17,24.67,24.719998999999998,24.168571,24.678572,22.289413,281903300
2007-10-18,24.5,24.884285000000002,24.435715,24.785715,22.386185,205919000
2007-10-19,24.891428,24.947144,24.285715,24.345715,21.988779,322945000
2007-10-22,24.335714000000003,24.985714,24.280001000000002,24.908571,22.497147000000002,412374900
2007-10-23,26.937143,26.942858,26.108572,26.594286,24.019665,448791000
2007-10-24,26.544285,26.744286,25.605715,26.561428000000003,23.98999,322120400
2007-10-25,26.41,26.557142,25.951429,26.111429,23.583557,243400500
2007-10-26,26.469998999999998,26.481428,26.125713,26.385714,23.831285,176719200
2007-10-29,26.492857,26.655714,26.385714,26.441429,23.881613,135138500
2007-10-30,26.597143,27.052856,26.389999,26.714284999999997,24.128045999999998,234853500
2007-10-31,26.804284999999997,27.16,26.421428999999996,27.135714,24.50868,208327700
2007-11-01,26.942858,27.157142999999998,25.714285,26.777143,24.184824,201259100
2007-11-02,27.030001000000002,27.062857,26.212856,26.838571999999996,24.240303,250528600
2007-11-05,26.469998999999998,26.994286,26.32,26.597143,24.022249,201044200
2007-11-06,26.721428000000003,27.428571999999996,26.467142,27.398571,24.746088,238681800
2007-11-07,27.23,27.525715,26.59,26.614286,24.037729000000002,248581900
2007-11-08,26.667143,26.700001,23.967142000000003,25.067142,22.640366,472594500
2007-11-09,24.450001,25.017143,23.601429,23.624287,21.337189000000002,381595200
2007-11-12,23.611429,23.957144,21.518572,21.965714000000002,19.839192999999998,442266300
2007-11-13,22.978571,24.425714000000003,21.965714000000002,24.280001000000002,21.929432000000002,434861700
2007-11-14,25.308571,25.367144,23.391428,23.73,21.432673,362292000
2007-11-15,23.77,24.227142,22.9,23.471428,21.199133,371852600
2007-11-16,23.614286,23.860001,22.761429,23.77,21.468801000000003,345873500
2007-11-19,23.728571,24.028572,23.157142999999998,23.421429,21.153978,288607200
2007-11-20,23.667143,24.54143,23.361429,24.121429,21.786209,385910700
2007-11-21,23.691429,24.621429,23.524286,24.065714,21.735888,304452400
